,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
6022,2,2015-06-04 15:18:06,2015-06-04 15:23:14,5,0.57,-73.99508666992188,40.728809356689446,1,N,-73.98963165283203,40.73377990722656,1,5.5,0.0,0.5,0.5,0.0,0.3,6.8
6023,2,2015-06-04 15:18:06,2015-06-04 15:37:32,1,1.91,-73.98298645019531,40.77182769775391,1,N,-73.95941925048828,40.77260208129882,1,13.0,0.0,0.5,3.45,0.0,0.3,17.25
6024,2,2015-06-04 15:18:07,2015-06-04 15:21:17,1,0.44,-73.93817901611328,40.8177490234375,1,N,-73.94510650634764,40.820831298828125,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
6025,1,2015-06-04 15:18:08,2015-06-04 15:35:00,1,1.7,-73.99668884277344,40.74289321899414,1,N,-73.98429107666014,40.76502227783203,1,12.0,0.0,0.5,1.5,0.0,0.3,14.3
6026,2,2015-06-04 15:18:08,2015-06-04 16:06:45,5,11.74,-73.99302673339844,40.767627716064446,1,N,-73.86149597167967,40.76747131347656,1,41.5,0.0,0.5,9.57,5.54,0.3,57.41
6027,1,2015-06-04 15:18:09,2015-06-04 15:26:37,1,1.0,-74.00263214111328,40.72351837158203,1,N,-73.99025726318358,40.72882461547852,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
6028,1,2015-06-04 15:18:09,2015-06-04 15:36:23,1,2.6,-73.98285675048828,40.76752853393555,1,N,-74.00833892822266,40.74917221069336,1,14.0,0.0,0.5,2.0,0.0,0.3,16.8
6029,2,2015-06-04 15:18:11,2015-06-04 15:47:17,6,7.5,-74.01085662841797,40.716583251953125,1,N,-73.95662689208984,40.76688766479492,2,25.0,0.0,0.5,0.0,0.0,0.3,25.8
6030,2,2015-06-04 15:18:11,2015-06-04 16:20:32,1,12.33,-73.86270904541014,40.76876068115234,1,N,-73.98379516601561,40.68994522094727,1,45.5,0.0,0.5,0.0,0.0,0.3,46.3
6031,2,2015-06-04 15:18:12,2015-06-04 15:51:02,1,1.1,-73.99342346191406,40.73664855957031,1,N,-73.98919677734375,40.74742126464844,1,18.5,0.0,0.5,2.5,0.0,0.3,21.8
6032,2,2015-06-04 15:18:13,2015-06-04 15:38:34,1,2.6,-73.9908905029297,40.75605010986328,1,N,-73.95770263671875,40.76525115966797,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
6033,1,2015-06-04 15:18:13,2015-06-04 15:37:11,1,1.9,-73.97498321533203,40.79285430908203,1,N,-73.96615600585938,40.773414611816406,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
6034,2,2015-06-04 15:18:14,2015-06-04 15:43:44,1,2.44,-73.97694396972656,40.74817657470703,1,N,-73.96111297607422,40.77749633789063,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76
6035,1,2015-06-04 15:18:15,2015-06-04 15:23:59,1,1.2,-73.97203826904298,40.763050079345696,1,N,-73.96114349365233,40.77778244018555,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84
6036,1,2015-06-04 15:18:17,2015-06-04 15:29:15,1,1.7,-73.9833984375,40.7389030456543,1,N,-73.9886016845703,40.717811584472656,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
6037,2,2015-06-04 15:18:18,2015-06-04 15:51:02,5,10.36,-73.98517608642578,40.75533676147461,1,N,-73.8852310180664,40.77244186401367,1,32.5,0.0,0.5,7.0,5.54,0.3,45.84
6038,1,2015-06-04 15:18:19,2015-06-04 15:25:22,1,0.9,0.0,0.0,1,N,0.0,0.0,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
6039,2,2015-06-04 15:18:20,2015-06-04 15:23:33,1,1.16,-73.97376251220702,40.76333236694336,1,N,-73.98577117919923,40.75302505493164,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
6040,2,2015-06-04 15:18:21,2015-06-04 15:39:18,5,1.67,-73.96880340576173,40.76308822631836,1,N,-73.98685455322266,40.75419235229492,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
6041,2,2015-06-04 15:18:22,2015-06-04 15:34:26,2,4.41,-73.99402618408203,40.75120544433594,1,N,-73.97251892089844,40.79825210571289,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
6042,1,2015-06-04 15:18:48,2015-06-04 15:29:51,1,1.3,-73.96051025390625,40.772655487060554,1,N,-73.9627685546875,40.75822067260742,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
6043,1,2015-06-04 15:18:50,2015-06-04 15:35:28,1,1.5,-73.95667266845702,40.78368377685546,1,N,-73.97245025634764,40.79402542114258,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
6044,1,2015-06-04 15:18:51,2015-06-04 15:47:24,1,5.8,-74.01031494140625,40.703567504882805,1,N,-73.98265075683594,40.756046295166016,1,22.0,0.0,0.5,4.56,0.0,0.3,27.36
6045,1,2015-06-04 15:18:52,2015-06-04 15:28:18,2,1.2,-73.99680328369139,40.76247787475586,1,N,-73.9916000366211,40.75143051147461,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
6046,1,2015-06-04 15:18:52,2015-06-04 15:29:06,1,1.7,-73.99168395996092,40.75486755371094,1,N,-73.97794342041014,40.7769660949707,1,9.0,0.0,0.5,2.0,0.0,0.3,11.8
6047,1,2015-06-04 15:18:53,2015-06-04 15:41:32,1,3.4,-73.96058654785155,40.76994705200195,1,N,-73.96739959716798,40.80604553222656,1,16.5,0.0,0.5,3.0,0.0,0.3,20.3
6048,1,2015-06-04 15:18:53,2015-06-04 16:11:16,1,16.9,-73.78844451904298,40.64152908325195,2,N,-73.98447418212889,40.7473258972168,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99
6049,1,2015-06-04 15:18:54,2015-06-04 15:25:18,2,1.0,-73.98590850830078,40.75272750854492,1,N,-73.9939193725586,40.743328094482415,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
6050,1,2015-06-04 15:18:55,2015-06-04 16:15:18,4,11.9,-73.86282348632812,40.76911926269531,1,N,-73.97843933105469,40.762245178222656,2,42.5,0.0,0.5,0.0,5.54,0.3,48.84
6051,2,2015-06-04 15:18:56,2015-06-04 15:40:19,2,7.2,-73.94432067871094,40.7810935974121,1,N,-73.87049865722656,40.773731231689446,1,24.0,0.0,0.5,7.58,5.54,0.3,37.92
6052,1,2015-06-04 15:18:56,2015-06-04 15:41:06,2,3.1,-73.95267486572266,40.79829788208008,1,N,-73.98164367675781,40.773971557617195,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
6053,2,2015-06-04 15:18:53,2015-06-04 15:40:41,1,1.99,-73.96304321289062,40.75825119018555,1,N,-73.9768295288086,40.77498626708984,1,14.0,0.0,0.5,2.0,0.0,0.3,16.8
6054,1,2015-06-04 15:18:57,2015-06-04 16:24:01,1,11.8,-73.86314392089844,40.770050048828125,1,N,-73.98534393310547,40.752349853515625,2,47.5,0.0,0.5,0.0,5.54,0.3,53.84
6055,2,2015-06-04 15:18:58,2015-06-04 15:21:11,1,0.46,-73.9477310180664,40.77520751953125,1,N,-73.95149993896483,40.770050048828125,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
6056,2,2015-06-04 15:18:59,2015-06-04 15:32:31,1,1.26,-73.99267578125,40.748802185058594,1,N,-73.98117828369139,40.73746109008789,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
6057,1,2015-06-04 15:18:59,2015-06-04 15:41:17,1,4.5,-73.97362518310547,40.76349258422852,1,N,-74.01523590087889,40.716156005859375,1,17.5,0.0,0.5,2.5,0.0,0.3,20.8
6058,1,2015-06-04 15:19:00,2015-06-04 16:05:25,2,2.7,-73.99769592285155,40.720890045166016,1,N,-73.98898315429686,40.752811431884766,2,26.5,0.0,0.5,0.0,0.0,0.3,27.3
6059,2,2015-06-04 15:19:01,2015-06-04 15:23:17,3,0.74,-73.9957733154297,40.73323822021485,1,N,-74.00137329101561,40.726409912109375,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
6060,1,2015-06-04 15:19:01,2015-06-04 15:32:07,1,1.2,-74.0041732788086,40.741596221923835,1,N,-73.9886016845703,40.7364501953125,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
6061,1,2015-06-04 15:19:02,2015-06-04 15:36:57,1,1.6,-73.98247528076173,40.773170471191406,1,N,-73.9905548095703,40.75152587890625,1,12.0,0.0,0.5,3.8,0.0,0.3,16.6
6062,2,2015-06-04 15:19:03,2015-06-04 15:43:26,1,1.26,-73.98587799072266,40.74374771118164,1,N,-73.97267913818358,40.75494384765625,1,14.5,0.0,0.5,1.0,0.0,0.3,16.3
6063,1,2015-06-04 15:19:04,2015-06-04 15:36:40,1,0.5,-73.9827651977539,40.74519729614258,1,N,-73.9847412109375,40.750835418701165,1,11.0,0.0,0.5,2.0,0.0,0.3,13.8
6064,2,2015-06-04 15:19:05,2015-06-04 15:21:51,6,0.51,-73.96347045898438,40.77471160888672,1,N,-73.9588851928711,40.78093338012695,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
6065,2,2015-06-04 15:19:05,2015-06-04 15:24:06,2,0.79,-73.9740219116211,40.76361846923828,1,N,-73.98108673095702,40.753463745117195,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
6066,1,2015-06-04 15:19:06,2015-06-04 16:24:18,1,10.0,-73.99411010742188,40.75105285644531,1,N,-73.87335968017578,40.77438735961913,1,45.0,0.0,0.5,10.25,5.54,0.3,61.59
6067,1,2015-06-04 15:19:07,2015-06-04 15:22:53,2,0.7,-73.95109558105469,40.78562545776367,1,N,-73.95787048339844,40.77604675292969,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
6068,2,2015-06-04 15:19:07,2015-06-04 15:39:45,1,1.6,-73.97895812988281,40.7371826171875,1,N,-73.99629974365233,40.7468376159668,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
6069,1,2015-06-04 15:19:08,2015-06-04 15:34:39,1,2.4,-74.0090103149414,40.73943710327149,1,N,-74.00531768798828,40.711219787597656,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
6070,1,2015-06-04 15:19:09,2015-06-04 15:25:00,1,0.8,-73.94750213623048,40.77507019042969,1,N,-73.95919036865233,40.776752471923835,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
6071,2,2015-06-04 15:19:09,2015-06-04 15:46:58,1,2.81,-73.9915771484375,40.74998092651367,1,N,-73.9713363647461,40.782474517822266,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
6072,2,2015-06-04 15:19:10,2015-06-04 15:40:33,1,2.38,-73.97588348388672,40.757598876953125,1,N,-74.00460052490233,40.75226211547852,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96
6073,2,2015-06-04 15:19:11,2015-06-04 15:46:40,5,2.67,-73.98242950439453,40.74857711791992,1,N,-73.95545959472656,40.77022552490234,1,17.5,0.0,0.5,1.0,0.0,0.3,19.3
6074,1,2015-06-04 15:19:12,2015-06-04 15:23:44,1,1.0,-73.95230102539062,40.76606369018555,1,N,-73.95235443115233,40.777130126953125,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
6075,1,2015-06-04 15:19:13,2015-06-04 15:31:16,1,1.5,-73.96360015869139,40.77424621582031,1,N,-73.96040344238281,40.76951217651367,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
6076,1,2015-06-04 15:19:13,2015-06-04 15:29:29,1,1.5,-73.99123382568358,40.73405838012695,1,N,-73.97918701171875,40.72369003295898,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
6077,2,2015-06-04 15:19:15,2015-06-04 15:33:34,1,1.82,-74.00653076171875,40.73236846923828,1,N,-74.00825500488281,40.748836517333984,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
6078,2,2015-06-04 15:19:15,2015-06-04 15:49:06,3,2.79,-73.9957733154297,40.72656631469727,1,N,-73.99134063720702,40.7550163269043,1,19.0,0.0,0.5,5.94,0.0,0.3,25.74
6079,2,2015-06-04 15:19:16,2015-06-04 15:25:16,1,0.8,-73.96824645996092,40.79988861083984,1,N,-73.97244262695312,40.78993988037109,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
6080,1,2015-06-04 15:18:49,2015-06-04 15:35:39,1,3.7,-74.00077819824217,40.75765228271485,1,N,-74.0167236328125,40.70499038696289,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
6081,2,2015-06-04 15:18:43,2015-06-04 15:21:57,2,0.64,-73.97886657714845,40.78519058227539,1,N,-73.9730453491211,40.79283905029297,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
6082,2,2015-06-04 15:18:51,2015-06-04 16:26:58,1,21.73,-73.98831176757811,40.758277893066406,2,N,-73.79076385498048,40.64474105834961,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
6083,2,2015-06-04 15:18:51,2015-06-04 15:18:53,3,0.0,0.0,0.0,2,N,0.0,0.0,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
6084,2,2015-06-04 15:18:52,2015-06-04 15:36:18,1,2.29,-73.9685821533203,40.80176162719727,1,N,-73.98113250732422,40.77436065673828,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
6085,2,2015-06-04 15:18:52,2015-06-04 15:29:15,6,1.86,-73.9599609375,40.813758850097656,1,N,-73.9757080078125,40.78961181640625,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
6086,2,2015-06-04 15:18:53,2015-06-04 15:21:33,1,0.38,-73.9557113647461,40.77923202514648,1,N,-73.95924377441406,40.77462005615234,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
6087,1,2015-06-04 15:18:53,2015-06-04 15:34:40,1,1.7,-73.96633148193358,40.76226043701172,1,N,-73.96025085449219,40.78152084350586,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
6088,2,2015-06-04 15:18:54,2015-06-04 16:01:55,1,2.57,-73.99345397949219,40.72752380371094,1,N,-73.9745101928711,40.759552001953125,2,24.5,0.0,0.5,0.0,0.0,0.3,25.3
6089,1,2015-06-04 15:18:55,2015-06-04 15:39:00,2,7.5,-73.87448120117188,40.77410888671875,1,N,-73.94603729248048,40.777645111083984,1,23.5,0.0,0.5,5.95,5.54,0.3,35.79
6090,2,2015-06-04 15:18:55,2015-06-04 15:24:03,1,0.54,-73.95755004882812,40.765960693359375,1,N,-73.96653747558594,40.769718170166016,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
6091,1,2015-06-04 15:18:56,2015-06-04 15:28:28,1,1.4,-73.97777557373048,40.77705764770508,1,N,-73.96438598632812,40.79249954223633,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
6092,1,2015-06-04 15:18:57,2015-06-04 15:27:20,1,0.7,-73.95399475097656,40.766647338867195,1,N,-73.9607162475586,40.757320404052734,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
6093,1,2015-06-04 15:18:58,2015-06-04 16:12:04,1,13.7,-73.9871826171875,40.70082092285156,2,N,-73.7795181274414,40.64524459838867,1,52.0,0.0,0.5,13.2,0.0,0.3,66.0
6094,2,2015-06-04 15:18:58,2015-06-04 15:30:40,2,1.42,-73.95488739013672,40.78353118896485,1,N,-73.95449829101561,40.76976013183594,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
6095,2,2015-06-04 15:18:59,2015-06-04 15:30:05,1,1.34,-73.99138641357422,40.75577545166016,1,N,-73.97576141357422,40.76333618164063,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
6096,2,2015-06-04 15:19:00,2015-06-04 15:41:10,1,2.22,-73.97579193115233,40.782051086425774,1,N,-73.95401000976561,40.76652145385742,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
6097,1,2015-06-04 15:19:00,2015-06-04 15:38:29,1,1.7,-73.95477294921875,40.7654685974121,1,N,-73.97300720214845,40.748809814453125,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
6098,2,2015-06-04 15:19:01,2015-06-04 15:32:09,6,1.62,-73.98921203613281,40.75284576416016,1,N,-73.98975372314453,40.76766204833984,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
6099,1,2015-06-04 15:19:02,2015-06-04 15:49:33,3,5.3,-73.9886474609375,40.74272918701172,1,N,-73.97557067871092,40.69799423217773,1,23.0,0.0,0.5,5.95,0.0,0.3,29.75
6100,2,2015-06-04 15:19:03,2015-06-04 15:29:49,2,1.0,-74.00235748291014,40.73426055908203,1,N,-73.99200439453125,40.73847198486328,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
6101,1,2015-06-04 15:19:04,2015-06-04 16:52:46,1,16.9,-73.99413299560547,40.75105667114258,2,N,-73.7900390625,40.643402099609375,1,52.0,0.0,0.5,6.0,5.54,0.3,64.34
6102,1,2015-06-04 15:19:05,2015-06-04 15:35:53,1,1.6,-73.98731994628906,40.76866912841797,1,N,-73.99127197265625,40.74994659423828,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
6103,2,2015-06-04 15:19:05,2015-06-04 15:33:35,6,1.67,-73.98570251464844,40.75897979736328,1,N,-73.99198913574217,40.739273071289055,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
6104,2,2015-06-04 15:19:06,2015-06-04 15:28:42,1,1.6,-73.98655700683594,40.740211486816406,1,N,-74.0010986328125,40.73165130615234,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
6105,1,2015-06-04 15:19:07,2015-06-04 15:30:20,1,2.2,-74.00531768798828,40.74597930908203,1,N,-74.00997161865233,40.721015930175774,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
6106,1,2015-06-04 15:19:07,2015-06-04 15:40:18,1,6.6,-73.97081756591797,40.75562286376953,1,N,-74.01309967041014,40.71605682373047,1,22.5,0.0,0.5,4.66,0.0,0.3,27.96
6107,1,2015-06-04 15:19:08,2015-06-04 15:23:36,1,0.7,-73.94851684570312,40.77403259277344,1,N,-73.95909118652342,40.775047302246094,1,5.0,0.0,0.5,1.74,0.0,0.3,7.54
6108,2,2015-06-04 15:19:08,2015-06-04 15:45:13,6,2.2,-73.9522933959961,40.76966857910156,1,N,-73.98146057128906,40.78453063964844,1,16.5,0.0,0.5,1.0,0.0,0.3,18.3
6109,1,2015-06-04 15:19:09,2015-06-04 15:35:54,1,2.4,-73.99923706054686,40.72483444213867,1,N,-74.01362609863281,40.7081184387207,1,12.5,0.0,0.5,2.7,0.0,0.3,16.0
6110,1,2015-06-04 15:19:10,2015-06-04 15:27:55,1,1.5,-74.00446319580078,40.74187088012695,1,N,-73.9937973022461,40.75722503662109,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
6111,1,2015-06-04 15:19:11,2015-06-04 15:28:04,1,1.5,-74.00238800048828,40.71443176269531,1,N,-73.98623657226561,40.7260971069336,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
6112,1,2015-06-04 15:19:12,2015-06-04 16:06:04,1,11.4,-74.0162353515625,40.71039581298828,2,N,-73.8719482421875,40.73120880126953,1,52.0,0.0,0.5,5.0,5.54,0.3,63.34
6113,1,2015-06-04 15:19:12,2015-06-04 15:20:50,1,0.0,-74.0064697265625,40.74045181274414,1,N,-74.00762176513672,40.74069595336913,3,3.0,0.0,0.5,0.0,0.0,0.3,3.8
6114,2,2015-06-04 15:19:13,2015-06-04 15:25:45,1,1.33,-74.00517272949219,40.75056838989258,1,N,-74.00496673583984,40.73537063598633,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
6115,2,2015-06-04 15:19:14,2015-06-04 15:25:54,1,0.62,-73.9867172241211,40.733901977539055,1,N,-73.98105621337889,40.74191284179688,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
6116,1,2015-06-04 15:19:15,2015-06-04 15:21:35,1,0.7,-73.96351623535155,40.76588439941406,1,N,-73.95613861083984,40.77593231201172,1,4.5,0.0,0.5,1.5,0.0,0.3,6.8
6117,1,2015-06-04 15:19:16,2015-06-04 15:44:09,1,2.6,-73.97373199462889,40.75454330444336,1,N,-74.00498962402342,40.73992919921875,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16
6118,2,2015-06-04 15:18:43,2015-06-04 16:10:04,1,9.64,-73.87089538574217,40.77372360229492,1,N,-73.9964599609375,40.73631286621094,1,36.0,0.0,0.5,0.0,5.54,0.3,42.34
6119,1,2015-06-04 15:18:49,2015-06-04 15:36:53,1,2.3,-73.96624755859375,40.75812149047852,1,N,-73.9619598388672,40.77877426147461,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
6120,1,2015-06-04 15:18:50,2015-06-04 15:39:00,3,1.5,-73.96766662597656,40.768592834472656,1,N,-73.98174285888672,40.75794982910156,1,13.0,0.0,0.5,2.75,0.0,0.3,16.55
6121,2,2015-06-04 15:18:51,2015-06-04 15:37:22,3,1.64,-73.95401763916014,40.77042007446289,1,N,-73.97335815429686,40.76382064819336,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
6122,2,2015-06-04 15:18:52,2015-06-04 15:29:17,1,1.1,-73.9822540283203,40.7777214050293,1,N,-73.97811126708984,40.76451110839844,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
6123,2,2015-06-04 15:18:52,2015-06-04 15:26:54,6,1.07,-73.97944641113281,40.772071838378906,1,N,-73.98265075683594,40.7822494506836,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
6124,1,2015-06-04 15:18:53,2015-06-04 15:33:31,1,1.4,-73.9802474975586,40.734477996826165,1,N,-73.99681091308595,40.73161315917969,1,10.0,0.0,0.5,3.24,0.0,0.3,14.04
6125,1,2015-06-04 15:18:54,2015-06-04 16:01:18,3,15.1,-74.00220489501953,40.73448944091797,3,N,-74.1881332397461,40.69113159179688,2,63.5,0.0,0.0,0.0,9.75,0.3,73.55
6126,2,2015-06-04 15:18:55,2015-06-04 15:24:10,1,0.89,-73.95773315429686,40.76432037353516,1,N,-73.95918273925781,40.77337646484375,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
6127,2,2015-06-04 15:18:56,2015-06-04 15:19:58,1,0.04,-73.99138641357422,40.75537872314453,2,N,-73.99195098876953,40.7557487487793,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
6128,2,2015-06-04 15:18:53,2015-06-04 15:47:35,1,2.97,-73.95796203613281,40.779251098632805,1,N,-73.9827423095703,40.74222183227539,1,18.5,0.0,0.5,3.86,0.0,0.3,23.16
6129,2,2015-06-04 15:18:53,2015-06-04 15:32:38,1,0.85,-73.96984100341797,40.7633056640625,1,N,-73.9814453125,40.76091384887695,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
6130,2,2015-06-04 15:18:57,2015-06-04 15:23:54,1,0.55,-73.9918670654297,40.738529205322266,1,N,-73.98341369628906,40.73862075805664,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
